Individual,Year,Earnings,Group
536,6,35039.21694362401,JS
536,7,35784.37328270847,JS
536,8,36441.27568220235,JS
536,9,36967.49867288776,JS
536,10,38035.920554728975,JS
536,11,38558.19802061806,JS
537,1,29357.743769985755,JS
537,2,30328.94023530318,JS
537,3,32620.1112416257,JS
537,4,34333.03275065803,JS
537,5,35262.80859344685,JS
537,6,36167.081152770676,JS
537,7,37648.97739169121,JS
537,8,38573.923311060695,JS
537,9,39271.478337498804,JS
537,10,40069.344595326,JS
537,11,40428.240239442195,JS
538,1,30538.022124254945,JS
538,2,31411.949879308715,JS
538,3,31578.68344590231,JS
538,4,32673.869827886025,JS
538,5,34090.657568830386,JS
538,6,35561.87060333172,JS
538,7,36590.67273183633,JS
538,8,37968.64506342277,JS
538,9,39071.949121827536,JS
538,10,40169.51070100045,JS
538,11,41475.12296269975,JS
539,1,29930.738044942358,JS
539,2,31263.451521868803,JS
539,3,31876.12512775413,JS
539,4,32622.036120758698,JS
539,5,33154.32707355123,JS
539,6,33714.00777986395,JS
539,7,34564.45176770612,JS
539,8,34874.05277840835,JS
539,9,35844.20357534519,JS
539,10,37162.84409243141,JS
539,11,37276.19592380029,JS
540,1,29637.105122528366,JS
540,2,31070.943386933817,JS
540,3,32652.119831167714,JS
540,4,33826.87003497263,JS
540,5,34280.209897763576,JS
540,6,35821.81685140208,JS
540,7,36808.99997621904,JS
540,8,38014.64274282332,JS
540,9,39163.128660527516,JS
540,10,40985.052875326204,JS
540,11,42714.46443207341,JS
541,1,30910.8863614573,JS
541,2,31377.500441760472,JS
541,3,32424.659612718453,JS
541,4,33897.737352930715,JS
541,5,35286.07894244107,JS
541,6,36013.31060113038,JS
541,7,36884.945483136406,JS
541,8,37429.81159545754,JS
541,9,37317.82029810757,JS
541,10,39110.02296466147,JS
541,11,40066.64086143737,JS
542,1,30673.25080683683,JS
542,2,31487.32744021606,JS
542,3,33701.26523873491,JS
542,4,35485.51505297436,JS
542,5,36283.6909992371,JS
542,6,37157.50212902063,JS
542,7,37815.41258328363,JS
542,8,38521.18455923823,JS
542,9,39177.15423390558,JS
542,10,40797.52933625698,JS
542,11,41855.555653448355,JS
543,1,30731.105380363922,JS
543,2,31179.01230993243,JS
543,3,32418.431539180656,JS
543,4,33975.28297796161,JS
543,5,35495.85307432679,JS
543,6,37020.755819404454,JS
543,7,38079.18662666209,JS
543,8,38574.04982320914,JS
543,9,39740.148178398435,JS
543,10,40186.92939650774,JS
543,11,42023.54425204036,JS
544,1,30596.481666049665,JS
544,2,31061.129905144702,JS
544,3,32880.59097880535,JS
544,4,34236.17877690945,JS
544,5,35927.650174041904,JS
544,6,35974.27424868229,JS
544,7,36921.633626431794,JS
544,8,38011.80061028554,JS
544,9,39494.1561549823,JS
544,10,40247.86771698691,JS
544,11,41279.26352161857,JS
545,1,29863.67403515959,JS
545,2,30708.39123605252,JS
545,3,31656.341765616948,JS
545,4,33478.526940660005,JS
545,5,34002.0654963383,JS
545,6,35625.54001977111,JS
545,7,35609.76020868388,JS
545,8,36363.63966718249,JS
545,9,37634.694645171374,JS
545,10,39343.89381984004,JS
545,11,40702.09844354878,JS
546,1,30461.06648471984,JS
546,2,30731.04947930124,JS
546,3,31767.205004119834,JS
546,4,32572.729504066505,JS
546,5,33966.19941278711,JS
546,6,34818.14148535464,JS
546,7,36254.513293126605,JS
546,8,37707.48243316886,JS
546,9,38828.82922645524,JS
546,10,39877.463744032466,JS
546,11,40530.01919549257,JS
547,1,29984.778787000952,JS
547,2,31427.87142416574,JS
547,3,31759.65838484049,JS
547,4,32455.693090932673,JS
547,5,34001.34086704053,JS
547,6,35111.012635076266,JS
547,7,35803.3095465023,JS
547,8,37253.690463850384,JS
547,9,38105.433150394114,JS
547,10,38646.23113530807,JS
547,11,39692.22092705224,JS
548,1,28734.853952136393,JS
548,2,30092.694252951223,JS
548,3,31183.372838402778,JS
548,4,31693.087956855557,JS
548,5,32382.18971093074,JS
548,6,32972.28666171989,JS
548,7,33698.2032581204,JS
548,8,34221.60940839881,JS
548,9,34768.8850953521,JS
548,10,35012.75028191897,JS
548,11,36322.52914949168,JS
549,1,29979.960240484714,JS
549,2,31698.278594404215,JS
549,3,32493.31394302833,JS
549,4,33137.00823671862,JS
549,5,34183.178299484796,JS
549,6,35670.74560714108,JS
549,7,36689.60285251908,JS
549,8,37807.951744178215,JS
549,9,38015.08839576314,JS
549,10,38193.51892636399,JS
549,11,38404.23734349448,JS
550,1,29963.58680257666,JS
550,2,30698.71280889293,JS
550,3,31786.282445515444,JS
550,4,32310.78379257087,JS
550,5,33669.733699125776,JS
550,6,34091.14676778062,JS
550,7,35390.53645747816,JS
550,8,35637.250042468746,JS
550,9,36169.245630750236,JS
550,10,37945.25957719974,JS
550,11,38403.31909002319,JS
551,1,29249.911692442103,JS
551,2,30359.281709905437,JS
551,3,31783.476823139863,JS
551,4,32644.72807058921,JS
551,5,33512.67242613212,JS
551,6,34497.072079238926,JS
551,7,35801.9784217722,JS
551,8,36527.2205898909,JS
551,9,36928.243271298525,JS
551,10,37976.821271690766,JS
551,11,38220.36955702882,JS
552,1,29386.31331370399,JS
552,2,29958.498690708962,JS
552,3,30552.818588903338,JS
552,4,30947.159250526725,JS
552,5,31603.101728568334,JS
552,6,33154.473273987714,JS
552,7,34751.85082677523,JS
552,8,35674.92356482405,JS
552,9,36178.85335876741,JS
552,10,37203.965617984526,JS
552,11,38540.52325570466,JS
553,1,30560.059242844123,JS
553,2,31634.062586132586,JS
553,3,32609.728542792218,JS
553,4,33585.67784707288,JS
553,5,34945.67936445288,JS
553,6,36027.3985543905,JS
553,7,36942.763733061154,JS
553,8,37978.75775979774,JS
553,9,39448.42915864921,JS
553,10,41310.98218682287,JS
553,11,41631.049855052835,JS
554,1,30742.431247394234,JS
554,2,32138.714335032408,JS
554,3,32975.65584083512,JS
554,4,34426.528924746875,JS
554,5,35862.506575578394,JS
554,6,37451.99524346433,JS
554,7,38336.03320781663,JS
554,8,39853.620166892586,JS
554,9,40450.113948719474,JS
554,10,42052.8652254397,JS
554,11,42981.963554272144,JS
555,1,31312.02318228738,JS
555,2,31840.4055494396,JS
555,3,33592.00054402568,JS
555,4,34084.13470784498,JS
555,5,34534.4536214172,JS
555,6,36157.895069024366,JS
555,7,36773.253118300665,JS
555,8,37812.871168096724,JS
555,9,38789.985741269935,JS
555,10,40302.28411069494,JS
555,11,41400.716051860436,JS
556,1,30832.525254712742,JS
556,2,32870.39899617038,JS
556,3,33597.65508984692,JS
556,4,34669.188724035404,JS
556,5,35021.54767045687,JS
556,6,36415.396077160105,JS
556,7,37182.760085298374,JS
556,8,38262.9943451232,JS
556,9,39033.27751467798,JS
556,10,40204.78669566073,JS
556,11,40809.082851454696,JS
557,1,31444.255120187867,JS
557,2,32441.04447464127,JS
557,3,33925.868392003606,JS
557,4,35474.87946833709,JS
557,5,36234.24082670371,JS
557,6,37397.64020099133,JS
557,7,38297.62185510006,JS
557,8,39597.682837959444,JS
557,9,39831.70416183122,JS
557,10,40219.86440779538,JS
557,11,41478.15820505413,JS
558,1,30906.73029591087,JS
558,2,32343.422345295807,JS
558,3,34357.01429327643,JS
558,4,35009.07853894143,JS
558,5,36727.285464735396,JS
558,6,37537.446343323216,JS
558,7,37822.5819452242,JS
558,8,38266.18474494523,JS
558,9,38744.00570667094,JS
558,10,40151.53361013299,JS
558,11,41644.11211706741,JS
559,1,30276.072517150893,JS
559,2,31039.820114796155,JS
559,3,31702.840814751766,JS
559,4,32674.07449855438,JS
559,5,33682.9661969497,JS
559,6,35251.72393732325,JS
559,7,35187.81439776037,JS
559,8,37216.47681402832,JS
559,9,38303.47723859615,JS
559,10,39010.26413587634,JS
559,11,40065.23668691873,JS
560,1,28872.937535649606,JS
560,2,29250.12022075082,JS
560,3,30360.798707067657,JS
560,4,31617.96900717277,JS
560,5,32421.66638534838,JS
560,6,33410.12791376672,JS
560,7,34674.20754035032,JS
560,8,36301.6759417511,JS
560,9,36952.154025752745,JS
560,10,38029.93984812378,JS
560,11,39492.38842123772,JS
561,1,30105.97550308713,JS
561,2,31081.58433688576,JS
561,3,32636.47718645817,JS
561,4,32849.430732532055,JS
561,5,34373.58791349262,JS
561,6,36019.63692548469,JS
561,7,36815.492217737126,JS
561,8,37750.87961289542,JS
561,9,38582.74653222177,JS
561,10,38570.86550829639,JS
561,11,39717.083893572904,JS
562,1,30679.065326785232,JS
562,2,31570.071158725677,JS
562,3,32761.052887836828,JS
562,4,34101.88089298621,JS
562,5,34824.45990995786,JS
562,6,36111.29633807718,JS
562,7,36809.333887417124,JS
562,8,37016.925770143804,JS
562,9,38363.693733214226,JS
562,10,39187.98863654874,JS
562,11,39618.615366233236,JS
563,1,29789.930960103244,JS
563,2,31685.311169459976,JS
563,3,32367.697231183087,JS
563,4,33210.26688740238,JS
563,5,34297.24412174771,JS
563,6,35165.32166547793,JS
563,7,36685.38272987328,JS
563,8,37933.04608258671,JS
563,9,38780.60789218571,JS
563,10,40449.392819179986,JS
563,11,41239.36847067121,JS
564,1,30080.897728011598,JS
564,2,30928.45039982343,JS
564,3,32405.465616361074,JS
564,4,33436.667421569524,JS
564,5,34250.29428173912,JS
564,6,34915.32555607868,JS
564,7,36254.570433876244,JS
564,8,37475.27999226544,JS
564,9,38399.93467843991,JS
564,10,39662.94951279144,JS
564,11,40973.06599831492,JS
565,1,30122.52722620529,JS
565,2,30165.459727142697,JS
565,3,31633.04737067183,JS
565,4,32603.334031310736,JS
565,5,33676.500623120235,JS
565,6,34831.742223642905,JS
565,7,35385.216481520285,JS
565,8,37415.470265972675,JS
565,9,38329.01552997949,JS
565,10,39180.46680886985,JS
565,11,40402.34809521946,JS
566,1,29655.001509744412,JS
566,2,30507.481127843243,JS
566,3,31139.527997160756,JS
566,4,32197.445671884914,JS
566,5,33120.7553298803,JS
566,6,34132.382354507405,JS
566,7,35656.06865083258,JS
566,8,37130.33122181937,JS
566,9,38551.10833312931,JS
566,10,38895.64007769886,JS
566,11,40497.09288721229,JS
567,1,28550.239066746482,JS
567,2,29451.15025079256,JS
567,3,30344.277455469168,JS
567,4,30366.404133345095,JS
567,5,31416.601194168637,JS
567,6,32556.978960995308,JS
567,7,33331.111626270016,JS
567,8,34610.88292921429,JS
567,9,35185.48325242427,JS
567,10,35850.76000692623,JS
567,11,37044.757389639686,JS
568,1,30591.597317408832,JS
568,2,30401.927161600266,JS
568,3,31036.582274727865,JS
568,4,32360.62892467398,JS
568,5,33565.32734001186,JS
568,6,34665.68942584779,JS
568,7,36200.89708513114,JS
568,8,36926.10991556661,JS
568,9,37618.8989877927,JS
568,10,37704.29706615268,JS
568,11,39040.01194017487,JS
569,1,28188.63038201796,JS
569,2,29594.08742425511,JS
569,3,30257.751109622037,JS
569,4,31861.47767595066,JS
569,5,32699.47035920923,JS
569,6,34026.08766347914,JS
569,7,35730.48823037387,JS
569,8,37075.91897467205,JS
569,9,37851.98544809479,JS
569,10,38116.530628550194,JS
569,11,38498.90662135556,JS
570,1,30905.636675599366,JS
570,2,31614.47445202085,JS
570,3,32949.30491781683,JS
570,4,34054.007804924644,JS
570,5,35124.501129493394,JS
570,6,36643.197610760595,JS
570,7,37397.1165797824,JS
570,8,38652.46708654721,JS
570,9,39842.609957324275,JS
570,10,40393.876716647734,JS
570,11,40822.306057195514,JS
571,1,28842.374341515762,JS
571,2,29335.19384826579,JS
571,3,31313.89768517541,JS
571,4,31778.914679736547,JS
571,5,33353.482708698524,JS
571,6,34701.27418462817,JS
571,7,35740.31713578062,JS
571,8,36180.426674027934,JS
571,9,37760.783428862815,JS
571,10,38849.27693792584,JS
571,11,39393.327608727996,JS
572,1,30234.61921969515,JS
572,2,31539.749303297496,JS
572,3,32673.495043881674,JS
572,4,32585.613737666856,JS
572,5,33878.90363621749,JS
572,6,35271.26477119165,JS
572,7,36995.01985058048,JS
572,8,37470.779481064936,JS
572,9,38083.517447222715,JS
572,10,38497.21749233943,JS
572,11,39664.48533609622,JS
573,1,30185.662517477045,JS
573,2,30011.45015910886,JS
573,3,30489.775133213032,JS
573,4,31541.317773684776,JS
573,5,32373.33667147341,JS
573,6,33129.57255932162,JS
573,7,33481.9036275698,JS
573,8,34266.4379738639,JS
573,9,35347.15183399629,JS
573,10,35972.66711116661,JS
573,11,36367.04438540591,JS
574,1,30452.365300827863,JS
574,2,31449.944017158974,JS
574,3,31891.370195945474,JS
574,4,33203.36203702303,JS
574,5,33884.944265255006,JS
574,6,34500.33616209131,JS
574,7,35183.637816410854,JS
574,8,36070.97904806281,JS
574,9,36874.330241876174,JS
574,10,38397.91664444129,JS
574,11,39589.49296327537,JS
575,1,30458.3786203813,JS
575,2,31917.77768713694,JS
575,3,32761.887060090954,JS
575,4,33531.1540960726,JS
575,5,35346.9354607701,JS
575,6,37132.00920720217,JS
575,7,38623.53567780401,JS
575,8,41233.16924036708,JS
575,9,42513.68560881796,JS
575,10,42717.805433679394,JS
575,11,43326.773971726674,JS
576,1,29105.034231609203,JS
576,2,29787.544327356067,JS
576,3,30758.194457410915,JS
576,4,31976.572810093538,JS
576,5,32893.53281181747,JS
576,6,33916.55572888071,JS
576,7,34529.09471631329,JS
576,8,36136.22607439091,JS
576,9,37257.639950004035,JS
576,10,37890.74699147264,JS
576,11,38390.61356149173,JS
577,1,30362.160589717707,JS
577,2,32211.79594501514,JS
577,3,32999.29673782671,JS
577,4,34286.54893364708,JS
577,5,35121.954668752165,JS
577,6,35708.20561049585,JS
577,7,36253.84907092184,JS
577,8,36996.71686249196,JS
577,9,37610.00172432672,JS
577,10,38923.9811893572,JS
577,11,40272.156884176155,JS
578,1,30525.398449019987,JS
578,2,32121.977289689392,JS
578,3,32216.84208606876,JS
578,4,33191.985187142374,JS
578,5,33249.65052131586,JS
578,6,34568.78844752273,JS
578,7,35937.54582998306,JS
578,8,37107.99117671443,JS
578,9,38406.17884063944,JS
578,10,39098.489704783686,JS
578,11,39943.075008006315,JS
579,1,29410.282765727457,JS
579,2,30438.662057566773,JS
579,3,31523.457073359998,JS
579,4,32868.948170328746,JS
579,5,33356.671454300085,JS
579,6,33766.450480317566,JS
579,7,34577.08080863891,JS
579,8,35569.75665393695,JS
579,9,37440.79021345958,JS
579,10,37261.05508133232,JS
579,11,38215.01488270349,JS
580,1,30592.050909269397,JS
580,2,31819.775878356366,JS
580,3,32302.96050409537,JS
580,4,33199.655310504204,JS
580,5,34642.332471755944,JS
580,6,35830.9722227457,JS
580,7,36906.96263375228,JS
580,8,37851.51959969024,JS
580,9,38946.482144649024,JS
580,10,39834.73786745829,JS
580,11,41062.52366868939,JS
581,1,30967.778606498137,JS
581,2,31420.379500180527,JS
581,3,32919.342599988995,JS
581,4,33748.79376887879,JS
581,5,34485.75677793401,JS
581,6,35736.2858573137,JS
581,7,36378.90368493038,JS
581,8,38172.33265623226,JS
581,9,39430.47242828654,JS
581,10,40975.86986254106,JS
581,11,42149.93600917325,JS
582,1,29146.173921085,JS
582,2,30401.000260035107,JS
582,3,32136.687895348947,JS
582,4,33822.82060405456,JS
582,5,34432.458934153474,JS
582,6,35976.56198657734,JS
582,7,37170.12046595312,JS
582,8,38333.03275274292,JS
582,9,39865.55898817971,JS
582,10,40660.259861772436,JS
582,11,41946.72248786227,JS
583,1,30749.014152690295,JS
583,2,31571.685224230263,JS
583,3,33093.32346129812,JS
583,4,32377.069709303898,JS
583,5,32996.290117752484,JS
583,6,33598.23753088863,JS
583,7,34708.77205440939,JS
583,8,35741.62161246385,JS
583,9,36656.36605002041,JS
583,10,36834.27200208618,JS
583,11,37826.8874478067,JS
584,1,29093.386369992066,JS
584,2,29730.89448031317,JS
584,3,31671.291484369987,JS
584,4,32622.69115068297,JS
584,5,32915.841899448686,JS
584,6,33808.35974958017,JS
584,7,34511.78083789606,JS
584,8,35051.278611075984,JS
584,9,36405.35777427045,JS
584,10,38337.40992546186,JS
584,11,39728.65947224828,JS
585,1,31413.466157581013,JS
585,2,32794.2161096064,JS
585,3,33425.90535547092,JS
585,4,34337.02230950469,JS
585,5,35311.61955602724,JS
585,6,36250.36475335876,JS
585,7,36917.997139574625,JS
585,8,37424.07565828023,JS
585,9,38212.06637824069,JS
585,10,38921.486821160484,JS
585,11,39554.15213769181,JS
586,1,30389.34243284985,JS
586,2,31801.313520292962,JS
586,3,33003.42214842449,JS
586,4,34186.942725937006,JS
586,5,34256.4947549423,JS
586,6,35799.88401085185,JS
586,7,36746.29794747505,JS
586,8,38049.29751761673,JS
586,9,38845.84637321563,JS
586,10,40330.451432323134,JS
586,11,41859.347915997874,JS
587,1,29285.51389628068,JS
587,2,30380.025151101403,JS
587,3,29668.68025473376,JS
587,4,30280.072919421666,JS
587,5,31189.48103465451,JS
587,6,31927.677539169275,JS
587,7,32954.69031719478,JS
587,8,32774.27818652093,JS
587,9,33743.81564050164,JS
587,10,34333.86593598583,JS
587,11,34539.273123494255,JS
588,1,28636.900933837413,JS
588,2,29519.28706839896,JS
588,3,31131.27586334028,JS
588,4,32940.500836100255,JS
588,5,33777.468595233884,JS
588,6,35908.03803148358,JS
588,7,36966.062944718054,JS
588,8,38057.48009403864,JS
588,9,37791.36759353413,JS
588,10,39540.67451041944,JS
588,11,40738.33858182519,JS
589,1,30525.350955080492,JS
589,2,32110.963112919846,JS
589,3,32223.310066150963,JS
589,4,33152.19827301375,JS
589,5,34638.88752466203,JS
589,6,35875.75933348037,JS
589,7,37036.916664674456,JS
589,8,38177.29465512724,JS
589,9,39069.38147341831,JS
589,10,40316.94630512112,JS
589,11,41903.70796628499,JS
590,1,30466.579528220132,JS
590,2,31485.338035202232,JS
590,3,32876.9303584035,JS
590,4,33414.47302390964,JS
590,5,34124.04185528273,JS
590,6,35235.43297648619,JS
590,7,36575.062829754825,JS
590,8,37343.32278599471,JS
590,9,38004.028645559345,JS
590,10,39775.61967109131,JS
590,11,40492.144397923264,JS
591,1,29102.034195916636,JS
591,2,30724.559346318536,JS
591,3,30887.058226957728,JS
591,4,31979.580405312045,JS
591,5,33051.23060440301,JS
591,6,33443.428519729016,JS
591,7,33815.46049741336,JS
591,8,34985.58811892787,JS
591,9,36078.14148288959,JS
591,10,36993.92492927698,JS
591,11,38524.687007940665,JS
592,1,30321.2773244432,JS
592,2,30591.625509502803,JS
592,3,31439.710813951457,JS
592,4,32953.42034256046,JS
592,5,34121.22370910533,JS
592,6,36150.30109250851,JS
592,7,37240.142682248865,JS
592,8,37851.580945102214,JS
592,9,38210.555736026974,JS
592,10,37909.38566795687,JS
592,11,39330.06005421266,JS
593,1,29758.582696942074,JS
593,2,30765.55578809706,JS
593,3,31955.581506665363,JS
593,4,33085.70329232028,JS
593,5,33670.615804107736,JS
593,6,35186.156181988044,JS
593,7,36869.18802496465,JS
593,8,37897.573701444046,JS
593,9,38531.60702998749,JS
593,10,39876.87121537143,JS
593,11,40992.5978691402,JS
594,1,28820.95931220615,JS
594,2,29778.54950132244,JS
594,3,30268.68736849326,JS
594,4,31901.93315424443,JS
594,5,33015.979255985665,JS
594,6,33796.14870842342,JS
594,7,34459.925798898454,JS
594,8,35479.30055095297,JS
594,9,36846.662417037965,JS
594,10,38138.853140258405,JS
594,11,40131.95396488311,JS
595,1,30487.889012892934,JS
595,2,32029.780088116255,JS
595,3,32566.503751410433,JS
595,4,33469.26247262978,JS
595,5,34693.07033163247,JS
595,6,35855.72060720877,JS
595,7,37217.624754392134,JS
595,8,38172.40844321829,JS
595,9,39532.428931103066,JS
595,10,41873.5655069049,JS
595,11,43221.85452582195,JS
596,1,31082.790073302458,JS
596,2,31720.038454778347,JS
596,3,32467.329438560973,JS
596,4,32862.99983073493,JS
596,5,34307.14576855965,JS
596,6,34981.25941650204,JS
596,7,35426.42054393912,JS
596,8,36722.867396348265,JS
596,9,36756.61024764336,JS
596,10,37597.88115805633,JS
596,11,38560.70049301653,JS
597,1,30231.291484244794,JS
597,2,31617.588804453753,JS
597,3,32390.42139316605,JS
597,4,34154.148463108024,JS
597,5,35209.77052739429,JS
597,6,35668.776655414506,JS
597,7,36346.33252285525,JS
597,8,37687.48499121388,JS
597,9,38078.768717874445,JS
597,10,39721.9285291828,JS
597,11,41333.44757515021,JS
598,1,30315.96729402796,JS
598,2,32278.762800257107,JS
598,3,32609.32314708663,JS
598,4,34028.513929611305,JS
598,5,34743.15469150531,JS
598,6,36830.25598047519,JS
598,7,37795.63868866065,JS
598,8,38684.28538384954,JS
598,9,39337.904125851266,JS
598,10,40743.30927188356,JS
598,11,42057.99905474816,JS
599,1,28288.980799457553,JS
599,2,29118.376021162403,JS
599,3,30256.362838736357,JS
599,4,31183.14534525721,JS
599,5,31518.409033080745,JS
599,6,32927.85727856626,JS
599,7,34335.519924587374,JS
599,8,35157.52154402451,JS
599,9,34903.424692853485,JS
599,10,36218.1404931602,JS
599,11,37691.72249390524,JS
600,1,31558.034705127695,JS
